time	V(vin)	V(vout)
3.663567265887277e-004	1.000000e-002	8.145218e-005
3.702629765887278e-004	1.000000e-002	8.260837e-005
3.741692265887278e-004	1.000000e-002	8.309985e-005
3.780754765887278e-004	1.000000e-002	8.292661e-005
3.819817265887278e-004	1.000000e-002	8.208865e-005
3.860274855172992e-004	1.000000e-002	7.996621e-005
3.900732444458706e-004	1.000000e-002	7.838948e-005
3.941190033744421e-004	1.000000e-002	7.735847e-005
3.981647623030135e-004	1.000000e-002	7.687317e-005
4.022105212315849e-004	1.000000e-002	7.693357e-005
4.062562801601564e-004	1.000000e-002	7.753969e-005
4.103020390887278e-004	1.000000e-002	7.869152e-005
4.149058337315849e-004	1.000000e-002	7.985265e-005
4.195096283744421e-004	1.000000e-002	8.062530e-005
4.241134230172993e-004	1.000000e-002	8.100947e-005
4.287172176601564e-004	1.000000e-002	8.100516e-005
4.333210123030135e-004	1.000000e-002	8.061237e-005
4.379248069458707e-004	1.000000e-002	7.983109e-005
4.425286015887278e-004	1.000000e-002	7.866134e-005
4.506201194458707e-004	1.000000e-002	7.913378e-005
4.587116373030135e-004	1.000000e-002	7.946175e-005
4.668031551601564e-004	1.000000e-002	7.964526e-005
4.748946730172993e-004	1.000000e-002	7.968429e-005
4.829861908744422e-004	1.000000e-002	7.957886e-005
4.910777087315851e-004	1.000000e-002	7.932895e-005
4.991692265887279e-004	1.000000e-002	7.893458e-005
9.483879765887283e-004	1.000000e-002	7.943403e-005
9.991692265887257e-004	1.000000e-002	7.943415e-005
1.000000000000000e-003	-1.#IND00e+000	-1.#IND00e+000
