time	V(vin)	V(vout)
1.514720057592183e-003	-9.235704e-004	1.602278e-005
1.534251307592183e-003	-2.135500e-003	8.905341e-006
1.553782557592183e-003	-3.315309e-003	1.926516e-006
1.573313807592183e-003	-4.445253e-003	-4.808729e-006
1.592845057592183e-003	-5.508336e-003	-1.119909e-005
1.612376307592183e-003	-6.488569e-003	-1.714845e-005
1.631907557592183e-003	-7.371207e-003	-2.256733e-005
1.651438807592183e-003	-8.142976e-003	-2.737421e-005
1.670970057592183e-003	-8.792267e-003	-3.149681e-005
1.690501307592183e-003	-9.309314e-003	-3.487311e-005
1.710032557592183e-003	-9.686341e-003	-3.745233e-005
1.729563807592183e-003	-9.917675e-003	-3.919567e-005
1.749095057592183e-003	-9.999839e-003	-4.007692e-005
1.768626307592183e-003	-9.931595e-003	-4.008282e-005
1.788157557592183e-003	-9.713971e-003	-3.921328e-005
1.807688807592184e-003	-9.350240e-003	-3.748138e-005
1.827220057592184e-003	-8.845873e-003	-3.491317e-005
1.846751307592184e-003	-8.208456e-003	-3.154727e-005
1.866282557592184e-003	-7.447576e-003	-2.743432e-005
1.885813807592184e-003	-6.574677e-003	-2.263618e-005
1.905345057592184e-003	-5.602889e-003	-1.722501e-005
1.924876307592184e-003	-4.546829e-003	-1.128220e-005
1.944407557592184e-003	-3.422379e-003	-4.897143e-006
1.963938807592183e-003	-2.246454e-003	1.834128e-006
1.983470057592183e-003	-1.036741e-003	8.810368e-006
2.003001307592183e-003	1.885665e-004	1.592665e-005
2.022532557592182e-003	1.411038e-003	2.307593e-005
2.042063807592182e-003	2.612285e-003	3.015069e-005
2.061595057592181e-003	3.774242e-003	3.704451e-005
2.081126307592181e-003	4.879430e-003	4.365370e-005
2.100657557592181e-003	5.911227e-003	4.987885e-005
2.120188807592180e-003	6.854114e-003	5.562634e-005
2.139720057592180e-003	7.693909e-003	6.080971e-005
2.159251307592179e-003	8.417980e-003	6.535100e-005
2.178782557592179e-003	9.015436e-003	6.918192e-005
2.198313807592178e-003	9.477293e-003	7.224482e-005
2.217845057592178e-003	9.796602e-003	7.449365e-005
2.237376307592178e-003	9.968560e-003	7.589458e-005
2.256907557592177e-003	9.990583e-003	7.642654e-005
2.276438807592177e-003	9.862338e-003	7.608154e-005
2.295970057592176e-003	9.585754e-003	7.486476e-005
2.315501307592176e-003	9.164992e-003	7.279449e-005
2.335032557592176e-003	8.606379e-003	6.990189e-005
2.354563807592175e-003	7.918318e-003	6.623044e-005
2.374095057592175e-003	7.111159e-003	6.183539e-005
2.393626307592174e-003	6.197041e-003	5.678283e-005
2.413157557592174e-003	5.189714e-003	5.114876e-005
2.432688807592173e-003	4.104329e-003	4.501793e-005
2.452220057592173e-003	2.957210e-003	3.848254e-005
2.471751307592173e-003	1.765613e-003	3.164089e-005
2.491282557592172e-003	5.474592e-004	2.459589e-005
2.510813807592172e-003	-6.789289e-004	1.745350e-005
2.530345057592171e-003	-1.895105e-003	1.032115e-005
2.549876307592171e-003	-3.082778e-003	3.306111e-006
2.569407557592171e-003	-4.224082e-003	-3.486094e-006
2.588938807592170e-003	-5.301852e-003	-9.953309e-006
2.608470057592170e-003	-6.299878e-003	-1.599826e-005
2.628001307592169e-003	-7.203147e-003	-2.153003e-005
2.647532557592169e-003	-7.998074e-003	-2.646541e-005
2.667063807592168e-003	-8.672704e-003	-3.073016e-005
2.686595057592168e-003	-9.216887e-003	-3.426016e-005
2.706126307592168e-003	-9.622440e-003	-3.700229e-005
2.725657557592167e-003	-9.883262e-003	-3.891531e-005
2.745188807592167e-003	-9.995432e-003	-3.997046e-005
2.764720057592166e-003	-9.957260e-003	-4.015186e-005
2.784251307592166e-003	-9.769321e-003	-3.945678e-005
2.803782557592166e-003	-9.434444e-003	-3.789568e-005
2.823313807592165e-003	-8.957663e-003	-3.549203e-005
2.842845057592165e-003	-8.346151e-003	-3.228200e-005
2.862376307592164e-003	-7.609105e-003	-2.831386e-005
2.881907557592164e-003	-6.757610e-003	-2.364730e-005
2.901438807592163e-003	-5.804476e-003	-1.835250e-005
2.920970057592163e-003	-4.764036e-003	-1.250911e-005
2.940501307592163e-003	-3.651941e-003	-6.205009e-006
2.960032557592162e-003	-2.484917e-003	4.649738e-007
2.979563807592162e-003	-1.280518e-003	7.400519e-006
2.999095057592161e-003	-5.685890e-005	1.449731e-005
3.018626307592161e-003	1.167656e-003	2.164860e-005
3.038157557592161e-003	2.374608e-003	2.874684e-005
3.057688807592160e-003	3.545843e-003	3.568525e-005
3.077220057592160e-003	4.663746e-003	4.235948e-005
3.096751307592159e-003	5.711502e-003	4.866914e-005
3.116282557592159e-003	6.673351e-003	5.451932e-005
3.135813807592158e-003	7.534828e-003	5.982204e-005
3.155345057592158e-003	8.282972e-003	6.449754e-005
3.174876307592158e-003	8.906534e-003	6.847549e-005
3.194407557592157e-003	9.396133e-003	7.169606e-005
3.213938807592157e-003	9.744406e-003	7.411081e-005
3.233470057592156e-003	9.946113e-003	7.568343e-005
3.253001307592156e-003	9.998222e-003	7.639024e-005
3.272532557592156e-003	9.899948e-003	7.622064e-005
3.292063807592155e-003	9.652770e-003	7.517716e-005
3.311595057592155e-003	9.260405e-003	7.327551e-005
3.331126307592154e-003	8.728755e-003	7.054427e-005
3.350657557592154e-003	8.065816e-003	6.702455e-005
3.370188807592153e-003	7.281560e-003	6.276926e-005
3.389720057592153e-003	6.387783e-003	5.784243e-005
3.409251307592153e-003	5.397927e-003	5.231815e-005
3.428782557592152e-003	4.326882e-003	4.627951e-005
3.448313807592152e-003	3.190756e-003	3.981734e-005
3.467845057592151e-003	2.006638e-003	3.302883e-005
3.487376307592151e-003	7.923386e-004	2.601610e-005
3.506907557592151e-003	-4.338784e-004	1.888462e-005
3.526438807592150e-003	-1.653569e-003	1.174165e-005
3.545970057592150e-003	-2.848389e-003	4.694629e-006
3.565501307592149e-003	-4.000367e-003	-2.150444e-006
3.585032557592149e-003	-5.092175e-003	-8.690617e-006
3.604563807592148e-003	-6.107392e-003	-1.482752e-005
3.624095057592148e-003	-7.030748e-003	-2.046884e-005
3.643626307592148e-003	-7.848355e-003	-2.552974e-005
3.663157557592147e-003	-8.547916e-003	-2.993410e-005
3.682688807592147e-003	-9.118908e-003	-3.361566e-005
3.702220057592146e-003	-9.552743e-003	-3.651905e-005
3.721751307592146e-003	-9.842897e-003	-3.860060e-005
3.741282557592146e-003	-9.985004e-003	-3.982901e-005
3.760813807592145e-003	-9.976926e-003	-4.018580e-005
3.780345057592145e-003	-9.818787e-003	-3.966560e-005
3.799876307592144e-003	-9.512964e-003	-3.827624e-005
3.819407557592144e-003	-9.064057e-003	-3.603861e-005
3.838938807592143e-003	-8.478818e-003	-3.298637e-005
3.858470057592143e-003	-7.766050e-003	-2.916543e-005
3.878001307592143e-003	-6.936474e-003	-2.463326e-005
