Frequency (Hz),Channel 1 Magnitude (dB),Channel 4 Magnitude (dB),Channel 4 Phase (deg)
114815.3621496883,-0.06226560860612099,11.82022076915841,103.0593117586903
120226.4434617414,-0.06558047321431845,11.64437027451682,101.9781256989762
125892.5411794168,-0.04585384367902977,11.38624137205882,100.8975405036862
131825.6738556408,-0.04196930772671269,11.21772870176738,99.92043403581596
138038.4264602886,-0.06294637001363346,10.96878022651156,98.88582476922201
144543.9770745928,-0.06038231962406972,10.68198191813463,97.72014433685527
151356.1248436209,-0.05614866170956821,10.39634765687575,96.5174591462369
158489.3192461114,-0.0642253933304066,10.09002655755281,95.22387177006586
165958.6907437561,-0.05025158868701598,9.767819211131892,94.01147831000604
173780.0828749376,-0.05942876036490166,9.415234567560729,92.83063308477597
181970.0858609984,-0.04395138051667134,9.033734013438654,91.54774072625646
190546.0717963248,-0.02926834102146342,8.685721852309728,90.3030422332308
199526.2314968881,-0.05860366165529828,8.325702251595779,89.01947565176917
208929.6130854041,-0.05048688934031097,7.961941079075578,87.72301255667975
218776.1623949554,-0.04785024576495189,7.57562077589191,86.31524463425268
229086.7652767775,-0.04561617461529795,7.195992094329868,85.10747040435598
239883.2919019491,-0.04898105401087827,6.802210217755864,83.77383959721494
251188.6431509581,-0.04345251215462829,6.387888423994907,82.29309517273816
263026.7991895383,-0.05286977969133796,6.016900997905367,81.1125656235335
275422.8703338167,-0.04804794528642319,5.583196951921736,79.71858228131377
288403.1503126607,-0.04330571452420039,5.189887226712392,78.32215437027354
301995.1720402018,-0.04558984442900453,4.780171056832878,76.94540590281788
316227.7660168381,-0.04852174209920583,4.350973730256465,76.2061761475243
331131.1214825913,-0.03591880934482932,3.933656907627274,74.06227700177894
346736.8504525319,-0.04008117320752301,3.511850682581292,72.64595351078012
363078.0547701016,-0.03609186273423171,3.070569240573836,71.1624944710623
380189.3963205615,-0.04062552479127716,2.63301099266631,69.82431068961387
398107.1705534973,-0.05590306027126463,2.219660976899029,68.2351060686468
416869.3834703355,-0.0468785562562716,1.79029485422632,66.77955552726252
436515.8322401661,-0.05651811759855149,1.351262119808099,65.20460501424434
457088.1896148752,-0.05501567224114539,0.9160362250348343,63.52740669866724
478630.0923226385,-0.05081146229215697,0.6116199172758175,62.29485353058898
501187.2336272725,-0.06380177411867971,0.1442093384512448,64.89659594176953
524807.4602497729,-0.08114577921929704,-0.403349885765834,58.84892099554602
549540.8738576248,-0.07584697876457307,-0.8261486895010923,56.985362529196
575439.9373371572,-0.06386345101093098,-1.286736275069657,55.33141828028337
602559.5860743581,-0.06590811361658606,-1.744386841611429,53.45782506602131
630957.3444801933,-0.07391718303775903,-2.167485033422765,51.60607268524939
660693.4480075962,-0.07462916642023677,-2.629469927056824,49.75404281504125
691830.9709189365,-0.06066600034107505,-3.100633514098496,47.78021371436181
724435.9600749903,-0.08643770041189139,-3.537604518351076,45.95077982848559
758577.575029184,-0.09106487227079252,-3.989577717012208,43.82900826248218
794328.2347242818,-0.08366459262794976,-4.445505096828251,41.71011147835726
831763.7711026713,-0.08859404137464527,-4.909749291404285,39.46690678182074
870963.5899560809,-0.1020432004661638,-5.365430483006096,37.40292565898479
912010.8393559101,-0.09945383405589381,-5.830230847664626,34.9450925585756
954992.5860214365,0.3795013941015473,-6.455691910720697,32.88660569584459
1000000,-0.09196337300474243,-6.75228855138467,29.16930724401315
1047128.5480509,-0.1500220427509263,-7.247222132133847,27.95370531098214
1096478.196143185,-0.135902159344855,-7.710526463643859,25.14643061033886
1148153.621496883,-0.1354751874155238,-8.209427493487587,22.55084228225366
1202264.434617413,-0.1346128621638547,-8.684771860185837,19.64000737782513
1258925.411794167,-0.1503085021487944,-9.151151582224346,16.74448048431273
1318256.738556407,-0.1660263714067036,-9.660075908009064,14.07804794849024
1380384.264602885,-0.174317726913815,-10.14493199498089,11.02775797850991
1445439.770745928,-0.1330907325132657,-10.67091393147369,7.998982759187253
1513561.248436209,-0.2006436996248727,-11.16856773975465,6.878079922454421
1584893.192461114,-0.2306147279438525,-11.69088722282247,1.397476845822723
1659586.907437561,-0.2362841882258488,-12.21490419982868,-1.85926563941712
1737800.828749376,-0.2643979070625635,-12.69636066734643,-5.329449556656075
1819700.858609984,-0.2816573485284861,-13.19775032240011,-8.794688586579989
1905460.717963248,-0.1204100221405129,-13.86059201226452,-12.24775443330737
1995262.31496888,-0.3245188580855884,-14.39077326634955,-16.17143546442167
2089296.13085404,-0.353786516379587,-14.97578335230551,-19.94155696124061
2187761.623949553,-0.3889498356023369,-15.56495908039741,-23.57496956106834
2290867.652767774,-0.4308421286419984,-16.10083637275413,-27.4674494112501
2398832.919019491,-0.4538314516640888,-16.76691901307139,-31.54757787024998
2511886.43150958,-0.5307523659527819,-17.40371448456579,-35.32565848933324
2630267.991895382,-0.5516854285843078,-18.13216199769136,-39.56532035892241
2754228.703338167,-0.5947575387386663,-18.97925616243835,-43.97087230546197
2884031.503126606,-0.6439803378343141,-19.71598868632968,-48.01775760008409
3019951.720402017,-0.7197572496918562,-20.59897323891875,-51.45382693385486
3162277.66016838,-0.7810293953208168,-21.40162807977337,-55.87856862796129
3311311.214825911,-0.8427527682482592,-22.35524755324583,-59.50128685044177
3467368.504525316,-0.9086194689244785,-23.43159898811009,-63.78590356954417
3630780.547701014,-1.011291544719255,-24.65787793161438,-67.78119136956263
3801893.963205613,-1.061763145065276,-26.10663362504297,-72.49435212103857
3981071.705534973,-1.244165377980408,-27.34806472648019,-76.08400560689579
4168693.834703355,-1.286115101989051,-29.26070119794474,-79.48267591365949
4365158.32240166,-1.41053779015224,-31.18368966129826,-83.01191202823935
4570881.896148751,-1.531312626020096,-34.95325575637946,-99.29749320105599
4786300.923226384,-1.641026585349834,-38.79249056778098,-72.73917467775912
5011872.336272722,-1.841914854929317,-43.39794325036154,-62.74035425298677
5248074.602497727,-1.971680147923142,-43.65644057946022,13.43056125367424
5495408.738576246,-2.153307645503936,-39.76021781814597,37.33605051893365
5754399.373371569,-2.333820264345256,-36.21520818404412,34.73782649413886
6025595.860743578,-2.517779628606402,-33.47219818519757,36.64910736329325
6309573.444801932,-2.851022809147054,-32.29509059938955,34.98437335079012
6606934.480075961,-2.95665168284251,-30.05844279172657,29.43635957244275
6918309.709189366,-3.203737404845594,-28.48596523634345,23.19974597890347
7244359.600749901,-3.476727698167954,-28.85397858165559,7.456188232887821
7585775.750291837,-3.767927739457952,-27.88312013617667,4.767120679005445
7943282.347242814,-4.080594215071889,-27.76721548536935,-2.765327702888433
8317637.71102671,-4.423452374020735,-27.5408870457319,-10.44318978824347
8709635.899560807,-4.756540637109302,-27.11357760810256,-17.21279537381053
9120108.393559098,-5.113083799820534,-27.12248751261192,-23.03966893770493
9549925.86021436,-5.534529060357284,-27.71024793936741,-32.23513667839894
10000000,-6.026391487121953,-28.43074495571457,-36.99136515962638
