time	V(vin)	V(vout)
9.510863174003039e-005	-9.076095e-003	1.826947e-003
9.603441299003038e-005	-8.553919e-003	1.209105e-003
9.696019424003037e-005	-7.925990e-003	5.719073e-004
9.788597549003036e-005	-7.200070e-003	-7.603854e-005
9.881175674003035e-005	-6.385134e-003	-7.259625e-004
9.973753799003034e-005	-5.491257e-003	-1.369050e-003
1.006633192400303e-004	-4.529490e-003	-1.996565e-003
1.015891004900303e-004	-3.511724e-003	-2.599964e-003
1.025148817400303e-004	-2.450543e-003	-3.171019e-003
1.034406629900303e-004	-1.359064e-003	-3.701923e-003
1.043664442400303e-004	-2.507830e-004	-4.185401e-003
1.052922254900303e-004	8.605984e-004	-4.614807e-003
1.062180067400303e-004	1.961340e-003	-4.984210e-003
1.071437879900303e-004	3.037833e-003	-5.288483e-003
1.080695692400303e-004	4.076769e-003	-5.523365e-003
1.089953504900303e-004	5.065303e-003	-5.685520e-003
1.099211317400302e-004	5.991213e-003	-5.772585e-003
1.108469129900302e-004	6.843053e-003	-5.783198e-003
1.117726942400302e-004	7.610290e-003	-5.717021e-003
1.126984754900302e-004	8.283440e-003	-5.574739e-003
1.136242567400302e-004	8.854181e-003	-5.358054e-003
1.145500379900302e-004	9.315454e-003	-5.069665e-003
1.154758192400302e-004	9.661559e-003	-4.713225e-003
1.164016004900302e-004	9.888216e-003	-4.293302e-003
1.173273817400302e-004	9.992623e-003	-3.815307e-003
1.182531629900302e-004	9.973489e-003	-3.285431e-003
1.191789442400302e-004	9.831049e-003	-2.710558e-003
1.201047254900301e-004	9.567068e-003	-2.098178e-003
1.210305067400301e-004	9.184807e-003	-1.456280e-003
1.219562879900301e-004	8.688991e-003	-7.932539e-004
1.228820692400302e-004	8.085752e-003	-1.177764e-004
1.238078504900302e-004	7.382547e-003	5.613044e-004
1.247336317400302e-004	6.588069e-003	1.235085e-003
1.256594129900303e-004	5.712142e-003	1.894724e-003
1.265851942400303e-004	4.765595e-003	2.531557e-003
1.275109754900303e-004	3.760130e-003	3.137216e-003
1.284367567400303e-004	2.708177e-003	3.703732e-003
1.293625379900304e-004	1.622742e-003	4.223644e-003
1.302883192400304e-004	5.172456e-004	4.690096e-003
1.312141004900304e-004	-5.946460e-004	5.096929e-003
1.321398817400305e-004	-1.699186e-003	5.438755e-003
1.330656629900305e-004	-2.782718e-003	5.711035e-003
1.339914442400305e-004	-3.831848e-003	5.910133e-003
