time	V(vin)	V(vout)
1.694608171924401e-004	-3.854009e-003	5.646282e-003
1.698563250049401e-004	-4.328791e-003	4.716043e-003
1.702518328174401e-004	-4.791161e-003	3.770623e-003
1.706473406299401e-004	-5.241117e-003	2.810025e-003
1.710428484424401e-004	-5.678660e-003	1.834246e-003
1.714383562549402e-004	-6.103791e-003	8.432882e-004
1.718778093799402e-004	-6.556376e-003	-2.673977e-004
1.723172625049402e-004	-6.983527e-003	-1.373471e-003
1.727567156299402e-004	-7.385243e-003	-2.474930e-003
1.731961687549402e-004	-7.761525e-003	-3.571777e-003
1.736356218799402e-004	-8.112372e-003	-4.664011e-003
1.740750750049402e-004	-8.437784e-003	-5.751632e-003
1.745145281299402e-004	-8.737762e-003	-6.834639e-003
1.754373796924403e-004	-9.264336e-003	-9.029879e-003
1.763602312549403e-004	-9.653388e-003	-1.111702e-002
1.772830828174403e-004	-9.899143e-003	-1.306497e-002
1.782059343799404e-004	-9.997953e-003	-1.484437e-002
1.791287859424404e-004	-9.948351e-003	-1.642800e-002
1.800516375049404e-004	-9.751074e-003	-1.779125e-002
1.809744890674404e-004	-9.409050e-003	-1.891249e-002
1.818973406299405e-004	-8.927356e-003	-1.977338e-002
1.828201921924405e-004	-8.313141e-003	-2.035921e-002
1.837430437549405e-004	-7.575525e-003	-2.065909e-002
1.846658953174406e-004	-6.725456e-003	-2.066624e-002
1.855887468799406e-004	-5.775553e-003	-2.037801e-002
1.865115984424406e-004	-4.739915e-003	-1.979604e-002
1.874344500049406e-004	-3.633918e-003	-1.892621e-002
1.883573015674407e-004	-2.473979e-003	-1.777865e-002
1.892801531299407e-004	-1.277314e-003	-1.636759e-002
1.902030046924407e-004	-6.168958e-005	-1.471117e-002
1.911258562549408e-004	1.154851e-003	-1.283126e-002
1.920487078174408e-004	2.354249e-003	-1.075313e-002
1.929715593799408e-004	3.518700e-003	-8.505111e-003
1.933231218799408e-004	3.951669e-003	-7.605665e-003
1.936746843799408e-004	4.373909e-003	-6.692586e-003
1.940262468799408e-004	4.785418e-003	-5.765872e-003
1.943778093799409e-004	5.186198e-003	-4.825524e-003
1.947293718799409e-004	5.576247e-003	-3.871542e-003
1.950809343799409e-004	5.955567e-003	-2.903927e-003
1.954324968799409e-004	6.324156e-003	-1.922677e-003
1.958280046924409e-004	6.722435e-003	-8.089235e-004
1.962235125049409e-004	7.099959e-003	3.031520e-004
1.966190203174409e-004	7.456728e-003	1.413550e-003
1.970145281299409e-004	7.792740e-003	2.522270e-003
1.974100359424409e-004	8.107998e-003	3.629312e-003
1.978055437549410e-004	8.402499e-003	4.734677e-003
1.982010515674410e-004	8.676246e-003	5.838364e-003
1.991239031299410e-004	9.216522e-003	8.345045e-003
2.000467546924410e-004	9.619986e-003	1.075023e-002
2.009696062549411e-004	9.880648e-003	1.301862e-002
2.018924578174411e-004	9.994640e-003	1.511662e-002
2.028153093799411e-004	9.960270e-003	1.701291e-002
2.037381609424411e-004	9.778047e-003	1.867882e-002
2.046610125049412e-004	9.450676e-003	2.008886e-002
2.055838640674412e-004	8.983018e-003	2.122106e-002
2.065067156299412e-004	8.382013e-003	2.205730e-002
2.074295671924413e-004	7.656584e-003	2.258366e-002
2.083524187549413e-004	6.817500e-003	2.279058e-002
2.092752703174413e-004	5.877214e-003	2.267307e-002
2.101981218799413e-004	4.849686e-003	2.223081e-002
2.111209734424414e-004	3.750168e-003	2.146816e-002
2.120438250049414e-004	2.594982e-003	2.039414e-002
2.129666765674414e-004	1.401275e-003	1.902235e-002
2.138895281299415e-004	1.867676e-004	1.737074e-002
